AssetID,Day of DateOccurred,ProblemTypeName
4881D9D3-C600-E211-AEC9-0025B500016E,"September 5, 2013",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"October 9, 2013",Device Offline
4881D9D3-C600-E211-AEC9-0025B500016E,"November 19, 2013",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"January 29, 2014",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"June 4, 2014",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"July 10, 2014",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"September 3, 2014",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"January 9, 2015",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"February 27, 2015",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"March 17, 2015",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"April 8, 2015",Consumable Issue
4881D9D3-C600-E211-AEC9-0025B500016E,"April 30, 2015",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"November 5, 2015",Device Fault
4881D9D3-C600-E211-AEC9-0025B500016E,"January 5, 2016",Damage
5332FA23-977D-DF11-9913-0024E861B15C,"April 28, 2014",Device Fault
5332FA23-977D-DF11-9913-0024E861B15C,"April 30, 2014",Device Fault
5332FA23-977D-DF11-9913-0024E861B15C,"May 7, 2014",Device Offline
5332FA23-977D-DF11-9913-0024E861B15C,"June 10, 2015",Device Fault
5332FA23-977D-DF11-9913-0024E861B15C,"July 29, 2015",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"September 13, 2012",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"October 2, 2012",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"November 2, 2012",Damage
5489F312-B437-E111-B48F-001B216D5638,"November 16, 2012",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"December 18, 2012",Accessory Issue
5489F312-B437-E111-B48F-001B216D5638,"January 2, 2013",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"January 22, 2013",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"March 18, 2013",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"June 3, 2013",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"June 10, 2013",Consumable Issue
5489F312-B437-E111-B48F-001B216D5638,"June 17, 2013",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"August 30, 2013",Environmental Issue
5489F312-B437-E111-B48F-001B216D5638,"November 19, 2013",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"November 20, 2013",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"December 30, 2013",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"January 6, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"January 13, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"January 23, 2014",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"March 10, 2014",Accessory Issue
5489F312-B437-E111-B48F-001B216D5638,"March 24, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"April 4, 2014",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"June 2, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"June 13, 2014",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"August 7, 2014",Device Offline
5489F312-B437-E111-B48F-001B216D5638,"September 2, 2014",Device Fault
5489F312-B437-E111-B48F-001B216D5638,"September 26, 2014",Damage
5489F312-B437-E111-B48F-001B216D5638,"October 15, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"October 16, 2014",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"October 27, 2014",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"November 20, 2014",Output Quality
5489F312-B437-E111-B48F-001B216D5638,"March 2, 2016",Paper Jam
5489F312-B437-E111-B48F-001B216D5638,"March 15, 2016",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"August 30, 2012",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"October 13, 2012",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"December 18, 2012",Device Offline
5867F667-82C0-E111-B909-001B216D5638,"January 2, 2013",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"March 27, 2013",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"May 28, 2013",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"July 29, 2013",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"August 26, 2013",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"September 19, 2013",Environmental Issue
5867F667-82C0-E111-B909-001B216D5638,"September 24, 2013",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"September 26, 2013",Output Quality
5867F667-82C0-E111-B909-001B216D5638,"January 22, 2014",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"June 5, 2014",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"June 25, 2014",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"July 14, 2014",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"July 21, 2014",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"July 22, 2014",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"August 28, 2014",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"September 29, 2014",Device Offline
5867F667-82C0-E111-B909-001B216D5638,"October 22, 2014",Scanning Issue
5867F667-82C0-E111-B909-001B216D5638,"February 25, 2015",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"March 2, 2015",Paper Jam
5867F667-82C0-E111-B909-001B216D5638,"July 14, 2015",Output Quality
5867F667-82C0-E111-B909-001B216D5638,"August 14, 2015",Consumable Issue
5867F667-82C0-E111-B909-001B216D5638,"August 20, 2015",Output Quality
5867F667-82C0-E111-B909-001B216D5638,"September 3, 2015",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"September 28, 2015",Output Quality
5867F667-82C0-E111-B909-001B216D5638,"October 13, 2015",Consumable Issue
5867F667-82C0-E111-B909-001B216D5638,"October 19, 2015",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"October 20, 2015",Device Fault
5867F667-82C0-E111-B909-001B216D5638,"October 21, 2015",Damage
6293D85A-0FC1-E411-80D1-0025B51F03FF,"November 9, 2015",Paper Jam
6293D85A-0FC1-E411-80D1-0025B51F03FF,"November 17, 2015",Environmental Issue
6293D85A-0FC1-E411-80D1-0025B51F03FF,"January 6, 2016",Output Quality
6293D85A-0FC1-E411-80D1-0025B51F03FF,"January 21, 2016",Device Fault
6293D85A-0FC1-E411-80D1-0025B51F03FF,"February 22, 2016",Device Fault
6293D85A-0FC1-E411-80D1-0025B51F03FF,"February 24, 2016",Paper Jam
6293D85A-0FC1-E411-80D1-0025B51F03FF,"March 1, 2016",Paper Jam
6293D85A-0FC1-E411-80D1-0025B51F03FF,"March 21, 2016",Paper Jam
6293D85A-0FC1-E411-80D1-0025B51F03FF,"March 23, 2016",Paper Jam
7861AF3F-A6B6-DF11-919B-0024E861B15C,"September 5, 2012",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"February 26, 2013",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"March 6, 2013",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"May 21, 2013",Output Quality
7861AF3F-A6B6-DF11-919B-0024E861B15C,"May 23, 2013",Paper Jam
7861AF3F-A6B6-DF11-919B-0024E861B15C,"October 1, 2013",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"December 30, 2013",Paper Jam
7861AF3F-A6B6-DF11-919B-0024E861B15C,"March 3, 2014",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"May 12, 2014",Paper Jam
7861AF3F-A6B6-DF11-919B-0024E861B15C,"September 9, 2014",Output Quality
7861AF3F-A6B6-DF11-919B-0024E861B15C,"September 11, 2014",Print Queue Management
7861AF3F-A6B6-DF11-919B-0024E861B15C,"February 27, 2015",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"March 6, 2015",Paper Jam
7861AF3F-A6B6-DF11-919B-0024E861B15C,"March 16, 2015",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"August 31, 2015",Device Fault
7861AF3F-A6B6-DF11-919B-0024E861B15C,"September 23, 2015",Paper Jam
8174D9C4-5DEE-E111-AEC9-0025B500016E,"November 14, 2012",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"December 20, 2012",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"April 25, 2013",Device Offline
8174D9C4-5DEE-E111-AEC9-0025B500016E,"October 25, 2013",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"May 27, 2014",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"August 18, 2014",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"February 3, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"February 4, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"February 11, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"March 25, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"June 26, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"August 24, 2015",Device Fault
8174D9C4-5DEE-E111-AEC9-0025B500016E,"August 25, 2015",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"August 31, 2012",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 10, 2012",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 11, 2012",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 28, 2012",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"October 4, 2012",Paper Jam
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 5, 2012",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 20, 2012",Accessory Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 27, 2012",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"January 28, 2013",Paper Jam
8800D3D0-AB51-DF11-9752-0024E861B15C,"April 10, 2013",Accessory Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"June 21, 2013",Server Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"July 26, 2013",Scanning Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"August 27, 2013",Device Offline
8800D3D0-AB51-DF11-9752-0024E861B15C,"October 24, 2013",Consumable Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 5, 2013",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 21, 2013",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"January 21, 2014",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"April 25, 2014",Scanning Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 5, 2014",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"November 5, 2014",Scanning Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"December 1, 2014",Environmental Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"December 8, 2014",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"January 5, 2015",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"March 23, 2015",Output Quality
8800D3D0-AB51-DF11-9752-0024E861B15C,"May 4, 2015",Accessory Issue
8800D3D0-AB51-DF11-9752-0024E861B15C,"May 6, 2015",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"August 10, 2015",Paper Jam
8800D3D0-AB51-DF11-9752-0024E861B15C,"August 19, 2015",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 3, 2015",Device Fault
8800D3D0-AB51-DF11-9752-0024E861B15C,"September 23, 2015",Device Fault
9819D463-C800-E211-AEC9-0025B500016E,"August 13, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"September 6, 2012",Accessory Issue
02178C0E-3DE0-E111-AD34-0025B500016E,"September 24, 2012",Damage
02178C0E-3DE0-E111-AD34-0025B500016E,"October 2, 2012",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"October 9, 2012",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"December 5, 2012",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"March 15, 2013",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"May 30, 2013",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"September 3, 2013",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"September 23, 2013",Damage
02178C0E-3DE0-E111-AD34-0025B500016E,"October 8, 2013",Damage
02178C0E-3DE0-E111-AD34-0025B500016E,"October 21, 2013",Environmental Issue
02178C0E-3DE0-E111-AD34-0025B500016E,"December 4, 2013",Environmental Issue
02178C0E-3DE0-E111-AD34-0025B500016E,"March 3, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"March 13, 2014",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"May 21, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"September 3, 2014",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"September 16, 2014",Damage
02178C0E-3DE0-E111-AD34-0025B500016E,"October 6, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"November 19, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"November 25, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"December 16, 2014",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"March 10, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"April 8, 2015",Environmental Issue
02178C0E-3DE0-E111-AD34-0025B500016E,"May 19, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"June 29, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"August 10, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"September 2, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"September 14, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"October 7, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"October 14, 2015",Output Quality
02178C0E-3DE0-E111-AD34-0025B500016E,"October 21, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"October 28, 2015",Device Fault
02178C0E-3DE0-E111-AD34-0025B500016E,"November 9, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"December 7, 2015",Paper Jam
02178C0E-3DE0-E111-AD34-0025B500016E,"December 17, 2015",Paper Jam
25293BFF-D95B-E211-92CE-0025B500016E,"September 9, 2013",Device Offline
25293BFF-D95B-E211-92CE-0025B500016E,"February 9, 2015",Device Fault
25293BFF-D95B-E211-92CE-0025B500016E,"March 23, 2015",Device Fault
25293BFF-D95B-E211-92CE-0025B500016E,"April 2, 2015",Device Fault
25293BFF-D95B-E211-92CE-0025B500016E,"April 16, 2015",Device Fault
25293BFF-D95B-E211-92CE-0025B500016E,"April 28, 2015",Device Fault
25293BFF-D95B-E211-92CE-0025B500016E,"April 30, 2015",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"September 14, 2012",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"September 18, 2012",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"October 4, 2012",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"October 12, 2012",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"March 5, 2013",Accessory Issue
71715F13-3DE0-E111-AD34-0025B500016E,"June 19, 2013",Consumable Issue
71715F13-3DE0-E111-AD34-0025B500016E,"June 24, 2013",Paper Jam
71715F13-3DE0-E111-AD34-0025B500016E,"October 23, 2013",Accessory Issue
71715F13-3DE0-E111-AD34-0025B500016E,"February 13, 2014",Paper Jam
71715F13-3DE0-E111-AD34-0025B500016E,"October 7, 2014",Accessory Issue
71715F13-3DE0-E111-AD34-0025B500016E,"May 18, 2015",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"August 25, 2015",Paper Jam
71715F13-3DE0-E111-AD34-0025B500016E,"September 17, 2015",Device Fault
71715F13-3DE0-E111-AD34-0025B500016E,"December 9, 2015",Device Fault
71784E3F-C700-E211-AEC9-0025B500016E,"October 28, 2013",Device Fault
71784E3F-C700-E211-AEC9-0025B500016E,"November 25, 2013",Paper Jam
71784E3F-C700-E211-AEC9-0025B500016E,"July 1, 2014",Device Offline
83170CE8-DDF3-E111-AEC9-0025B500016E,"August 7, 2013",Paper Jam
83170CE8-DDF3-E111-AEC9-0025B500016E,"October 31, 2013",Device Fault
83170CE8-DDF3-E111-AEC9-0025B500016E,"September 5, 2014",Device Fault
83170CE8-DDF3-E111-AEC9-0025B500016E,"October 17, 2014",Device Offline
83170CE8-DDF3-E111-AEC9-0025B500016E,"January 5, 2015",Scanning Issue
83170CE8-DDF3-E111-AEC9-0025B500016E,"May 12, 2015",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"October 9, 2012",Damage
133672A8-BCE5-E111-AEB9-0025B500016E,"November 27, 2012",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"December 13, 2012",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"June 6, 2013",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"January 9, 2014",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"March 11, 2014",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"April 22, 2014",Consumable Issue
133672A8-BCE5-E111-AEB9-0025B500016E,"May 19, 2014",Output Quality
133672A8-BCE5-E111-AEB9-0025B500016E,"September 19, 2014",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"October 8, 2014",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"November 25, 2014",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"December 3, 2014",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"December 17, 2014",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"June 9, 2015",Paper Jam
133672A8-BCE5-E111-AEB9-0025B500016E,"June 18, 2015",Device Fault
133672A8-BCE5-E111-AEB9-0025B500016E,"September 10, 2015",Accessory Issue
133672A8-BCE5-E111-AEB9-0025B500016E,"March 1, 2016",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"August 29, 2012",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"December 7, 2012",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"January 8, 2013",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"February 19, 2013",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"March 5, 2013",Paper Jam
209415A9-0069-DF11-9752-0024E861B15C,"March 11, 2013",Accessory Issue
209415A9-0069-DF11-9752-0024E861B15C,"April 19, 2013",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"April 30, 2013",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"May 31, 2013",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"June 26, 2013",Consumable Issue
209415A9-0069-DF11-9752-0024E861B15C,"July 11, 2013",Paper Jam
209415A9-0069-DF11-9752-0024E861B15C,"January 14, 2014",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"February 6, 2014",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"July 22, 2014",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"October 16, 2014",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"January 6, 2015",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"January 21, 2015",Consumable Issue
209415A9-0069-DF11-9752-0024E861B15C,"May 1, 2015",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"January 26, 2016",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"March 15, 2016",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"March 22, 2016",Device Fault
209415A9-0069-DF11-9752-0024E861B15C,"March 29, 2016",Consumable Issue
464001AD-AB51-DF11-9752-0024E861B15C,"September 22, 2014",Paper Jam
464001AD-AB51-DF11-9752-0024E861B15C,"June 18, 2015",Paper Jam
704334DD-C312-E011-8543-0024E861B15C,"September 4, 2012",Device Fault
704334DD-C312-E011-8543-0024E861B15C,"May 30, 2013",Device Fault
704334DD-C312-E011-8543-0024E861B15C,"July 3, 2013",Device Offline
704334DD-C312-E011-8543-0024E861B15C,"July 22, 2013",Consumable Issue
704334DD-C312-E011-8543-0024E861B15C,"September 9, 2013",Device Fault
704334DD-C312-E011-8543-0024E861B15C,"December 10, 2013",Device Fault
704334DD-C312-E011-8543-0024E861B15C,"October 21, 2014",Damage
704334DD-C312-E011-8543-0024E861B15C,"December 9, 2014",Device Fault
704334DD-C312-E011-8543-0024E861B15C,"February 23, 2015",Consumable Issue
704334DD-C312-E011-8543-0024E861B15C,"October 20, 2015",Device Fault
2779109B-4BF2-E111-AEC9-0025B500016E,"December 8, 2014",Output Quality
2779109B-4BF2-E111-AEC9-0025B500016E,"December 22, 2014",Scanning Issue
2779109B-4BF2-E111-AEC9-0025B500016E,"March 9, 2015",Consumable Issue
2779109B-4BF2-E111-AEC9-0025B500016E,"May 8, 2015",Output Quality
5086201D-3DE0-E111-AD34-0025B500016E,"September 4, 2012",Device Fault
5086201D-3DE0-E111-AD34-0025B500016E,"September 13, 2012",Fax Issue
5086201D-3DE0-E111-AD34-0025B500016E,"December 7, 2012",Paper Jam
5086201D-3DE0-E111-AD34-0025B500016E,"March 14, 2013",Device Fault
5086201D-3DE0-E111-AD34-0025B500016E,"March 20, 2013",Consumable Issue
5086201D-3DE0-E111-AD34-0025B500016E,"July 1, 2013",Scanning Issue
5086201D-3DE0-E111-AD34-0025B500016E,"August 22, 2013",Device Offline
5086201D-3DE0-E111-AD34-0025B500016E,"October 7, 2013",Device Fault
5086201D-3DE0-E111-AD34-0025B500016E,"October 15, 2013",Device Offline
5086201D-3DE0-E111-AD34-0025B500016E,"May 8, 2014",Accessory Issue
5086201D-3DE0-E111-AD34-0025B500016E,"June 11, 2014",Device Fault
5086201D-3DE0-E111-AD34-0025B500016E,"August 4, 2014",Device Fault
5086201D-3DE0-E111-AD34-0025B500016E,"August 26, 2014",Paper Jam
5086201D-3DE0-E111-AD34-0025B500016E,"November 18, 2014",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"December 19, 2012",Accessory Issue
5177109B-4BF2-E111-AEC9-0025B500016E,"May 6, 2013",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"June 25, 2013",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"July 1, 2013",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"October 1, 2013",Output Quality
5177109B-4BF2-E111-AEC9-0025B500016E,"December 13, 2013",Device Fault
5177109B-4BF2-E111-AEC9-0025B500016E,"December 23, 2013",Device Offline
5177109B-4BF2-E111-AEC9-0025B500016E,"March 18, 2014",Scanning Issue
5177109B-4BF2-E111-AEC9-0025B500016E,"April 16, 2014",Device Fault
5177109B-4BF2-E111-AEC9-0025B500016E,"April 22, 2014",Device Fault
5177109B-4BF2-E111-AEC9-0025B500016E,"April 25, 2014",Scanning Issue
5177109B-4BF2-E111-AEC9-0025B500016E,"September 10, 2014",Accessory Issue
5177109B-4BF2-E111-AEC9-0025B500016E,"January 29, 2015",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"February 26, 2015",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"September 16, 2015",Paper Jam
5177109B-4BF2-E111-AEC9-0025B500016E,"February 24, 2016",Scanning Issue
8873221B-23E0-E111-AD34-0025B500016E,"September 13, 2012",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"September 18, 2012",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"September 19, 2012",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"December 3, 2012",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"January 4, 2013",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"June 20, 2013",Device Offline
8873221B-23E0-E111-AD34-0025B500016E,"September 3, 2013",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"September 9, 2013",Device Offline
8873221B-23E0-E111-AD34-0025B500016E,"July 22, 2014",Device Fault
8873221B-23E0-E111-AD34-0025B500016E,"June 6, 2015",Device Fault
